track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5Y9fnynLlIvqtM710MHzfz,Síguelo Bailando,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,4s05NbwGgw5SO42AdsN5Oo,226800,2017-08-25,69,0.855,0.664,9,-7.11,0,0.0607,0.165,3.97e-05,0.0937,0.626,98.015
3wdfLVUhmX64lIyWIIEW8s,Ice Tray,6i392l38cR3uBPF0DbNs7S,Quality Control,07Jvk8tGuaMhR4H72znlLJ,213613,2017-12-08,57,0.89,0.504,8,-5.444,0,0.123,0.023,0.0,0.123,0.222,129.969
2m2ZGfJcs3lHWNPzhWH3XH,La Modelo,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,1zZAOGpcOD9AjAs6dTkEBb,256551,2017-12-22,0,0.822,0.743,1,-2.038,1,0.0451,0.213,0.0103,0.0957,0.78,98.005
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,7tYKF4w9nC0nq9CsPZTHyP,SZA,5enEsi887wD3qGoMCK4jLr,171805,2017-12-15,73,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925
4R55IUi2x7S5ek2SpebOiE,Bella,2OnKRchqP7tT0FzTvWIFI7,Wolfine,3ZMbdHPyw01HOFVsBAMDch,197120,2017-12-29,0,0.909,0.493,3,-6.688,1,0.0735,0.128,0.000147,0.127,0.844,94.016
0I20rLT2MJDhcF96AjbNYo,Stay,2qxJFvFYMEDqd7ui6kSAcq,Zedd,5auUsyFbwRARoWkOFopQ12,210400,2017-12-29,53,0.69,0.622,5,-5.025,0,0.063,0.253,0.0,0.113,0.543,102.039
630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,6U1dBXJhC8gXFjamvFTmHg,Zac Efron,0mRqi6mOvyVVVEIfFFfWXU,217440,2017-11-17,74,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,0.284,125.046
2xGjteMU3E1tkEPVFBO08U,This Is Me,7HV2RI2qNug4EcQqLbCAKS,Keala Settle,7zeegKviS9AGeoEenSdO6I,234706,2017-10-27,66,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702
3xWEI23MLJrD0dpDcDUTW6,Déjate Llevar,1ackd5XprZEkH3McKbQD51,Juan Magán,2gKnfiD4uqi1GwWSIAnfjs,233071,2017-11-28,0,0.675,0.724,7,-5.503,1,0.0787,0.0166,0.0,0.697,0.506,92.051
43ay9lQZ5rfNcOOHhRF2cM,The Greatest Show,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,09w7mJRYa15Uk7rtM26QfZ,302146,2017-10-27,59,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92
2YzmfPLqUx5CJOaw5ThsBV,Plain Jane REMIX (feat. Nicki Minaj),5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,0bVY8ZE63UQOyJQsjjidVn,202636,2017-12-15,73,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,1G9G7WwrXka3Z1r7aIDjI7,Outkast,1UsmQ3bpJTyK6ygoOOjG1r,235213,2003,82,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526
6pyzBTIjcO2AMkKE6x2Otb,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",1LZEQNv7sE11VDY3SdxQeN,Bee Gees,684Fi6YqIP9xU9JeboAgVM,285373,1979-01-01,0,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,4LniALl9S6YedTFdiZWOMS,190626,1980,78,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057
2NF8A7C6tICScdRaZ0BrEe,Katchi - Ofenbach vs. Nick Waterhouse,4AKwRarlmsUlLjIwt38NLw,Ofenbach,7fJMKBNqYWhvWDs560x6nn,151011,2017-08-25,63,0.837,0.793,11,-5.048,0,0.0567,0.0261,9.04e-05,0.0743,0.87,124.988
1lzr43nnXAijIGYnCT8M8H,It Wasn't Me,5EvFsr3kj42KNv97ZEnqij,Shaggy,6NmFmPX56pcLBOFMhIiKvF,227600,2000,0,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,3RGLhK1IP9jnYFH4BRFJBS,The Clash,1ZH5g1RDq3GY1OvyD0w0s2,188986,1982,80,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,0NKDgy9j66h3DLnN8qu1bB,Eurythmics,5jNDWA19BJbE24x1UUJGRY,216933,1983-01-04,82,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135
0WqIKmW4BTrj3eJFmnCKMv,Crazy In Love (feat. Jay-Z),6vWDO969PvNqNYHIOW5v0m,Beyoncé,25hVFAxTlDvXbx2X2QkUkE,235933,2003-06-23,22,0.664,0.758,2,-6.583,0,0.21,0.00238,0.0,0.0598,0.701,99.259
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),0EmeFodog0BfCgMzAIvKQp,Shakira,5ppnlEoj4HdRRdRihnY3jU,218093,2005-11-28,84,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
7s25THrKz86DM225dOYwnr,Respect,7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,5WndWfzGwCkHzAbQXVkg2V,147600,1967-03-10,73,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,33ScadVnbm2X8kkUqOkC6Z,Don Omar,6mGDfbDErYIJsmSewvccWm,198773,2010-01-01,79,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917
4Z1fbYp0HuxLBje4MOZcSD,Twist And Shout - Remastered,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,7gDXyW16byCQOgK965BRzn,155226,1963-03-22,0,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631
1OOtq8tRnDM8kG2gqUPjAj,Beat It,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,1C2h7mLntPSeVYciMRTF4a,258040,1982-11-30,82,0.776,0.867,3,-3.704,0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,711MCceyCBcFnzjGY4Q7Un,AC/DC,6mUdeDZCsExyJLMdAfDuwh,210173,1980-07-25,81,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361
2374M0fQpWi3dLnB54qaLX,Africa,0PFtn5NtBbbUNbU9EAmIWF,TOTO,62U7xIHcID94o20Of5ea4D,295893,1982-04-08,84,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718
0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,0LyOADBjj28cbvJWTXUEGA,Loren Allred,7ayBZIe1FHkNv0T5xFCX6F,207786,2017-12-08,75,0.277,0.394,8,-8.903,1,0.0336,0.423,0.0,0.0952,0.227,86.777
0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,2cQr2KbzdRtIFlfbHGnNsL,Ziv Zaifman,7ayBZIe1FHkNv0T5xFCX6F,269453,2017-12-08,75,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747
2cKovq3l6OJjhVVDbVKOsr,The Other Side,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,7ayBZIe1FHkNv0T5xFCX6F,214373,2017-12-08,72,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99
4vkVvmjIiQibQ6zJnC1Q9z,Sucker for You,2JLqTvFXmC87BksiCsBezV,Matt Terry,3D9FEUSPR1zGcE8AI3y2TM,203813,2017-11-24,51,0.874,0.649,0,-4.385,1,0.0833,0.218,0.0,0.337,0.712,95.004
5xNUR50KxswPRAvx7S163g,Come Alive,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,7ayBZIe1FHkNv0T5xFCX6F,225933,2017-12-08,68,0.702,0.77,7,-9.411,1,0.128,0.00558,0.000802,0.211,0.235,118.034
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,3mumK2ar9b4JPhVOZR0V2p,217288,2017-12-20,75,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115
3IkWmgGsXbsafrunwPojXO,From Now On,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,7ayBZIe1FHkNv0T5xFCX6F,349560,2017-12-08,71,0.516,0.518,4,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027
1L3NV7VrCiuE8C5QlhdeQL,Filthy,31TPClRtHm23RisEBtV3X7,Justin Timberlake,730MjVEfvrWeEloF42B5U1,293946,2018-01-05,43,0.745,0.579,1,-5.771,1,0.138,0.0354,0.0118,0.246,0.645,97.002
66kQ7wr4d2LwwSjr7HXcyr,All The Stars (with SZA),2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,3mau89iBea8nCPw3I8kKAk,235540,2018-01-04,59,0.705,0.628,5,-5.362,0,0.0489,0.0287,0.0193,0.0863,0.465,96.799
5hM6sP0Gh1jD57drszNueC,For You (Fifty Shades Freed) (& Rita Ora),5pUo3fmmHT8bhCyHE52hA6,Liam Payne,05qNixNs1TgA2oZ3cvNsVB,244293,2018-01-05,0,0.483,0.799,2,-4.567,0,0.0366,0.0188,0.0,0.226,0.171,112.946
4xKdh72z7sb51GRyHii3B6,Designer,3wyVrVrFCkukjdVIdirGVY,Lil Pump,42EdtRaGibxMGFihTXxV6j,144560,2017-12-30,0,0.864,0.484,6,-9.159,0,0.344,0.205,0.0,0.248,0.534,160.052
2iLGgm4O5Hia8aSfSzXS3H,If You Leave Me Now (feat. Boyz II Men),6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,1mKk0vyjvN6HYpWb7kZXAq,242161,2018-01-04,0,0.435,0.274,9,-7.84,1,0.0358,0.902,0.0,0.158,0.422,136.123
689uBlyIufk2LUhAwjny4w,Nowadays (feat. Landon Cube),7d3WFRME3vBY2cgoP38RDo,Lil Skies,6WRXWFeEuHKO11fRgMopzu,203907,2017-12-20,54,0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993
0GVuLQtPXFaL18ijEOqoAa,Tightrope,2LAqcqAQ8KPTsl1HBgBrqM,Michelle Williams,7ayBZIe1FHkNv0T5xFCX6F,234360,2017-12-08,68,0.351,0.331,9,-10.316,1,0.0382,0.3,9.14e-06,0.0919,0.191,161.564
66y7x28jXOPrcmu3D5Zjh6,A Million Dreams (Reprise),6Y20PijIkUoCtuvtkz37dO,Austyn Johnson,7ayBZIe1FHkNv0T5xFCX6F,60453,2017-12-08,63,0.253,0.139,6,-17.067,1,0.0414,0.726,5.01e-05,0.269,0.102,74.369
1LXbv9jiTtdBdHadZ317Gt,Designer,3wyVrVrFCkukjdVIdirGVY,Lil Pump,5L0IeiG1PVJy6RlKf8SDIp,144560,2018-01-09,46,0.864,0.484,6,-9.159,0,0.344,0.205,0.0,0.248,0.534,160.052
6tvQzeCPwOytDlBYCIOY0n,Breathe,4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,6m8i2mJRlqvarXe9Vi1MzS,207629,2017-12-01,0,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985
2EzRdhuoPyNJDlep7lnNf2,Dembow,5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,5kpilAKnaFNV2DX5ewD7x7,215082,2017-12-08,72,0.802,0.744,6,-5.968,1,0.078,0.0807,0.0,0.0917,0.45,99.983
2Tq2R8sRftNEqdgJK5HadO,My My My!,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,7wQrwQy96jtQETGmyGzxr8,204726,2018-01-11,0,0.699,0.479,1,-7.83,1,0.0919,0.00433,9.58e-05,0.0435,0.462,102.959
2u7mxWSeoqTXndK5e08jMp,Nowadays (feat. Landon Cube),7d3WFRME3vBY2cgoP38RDo,Lil Skies,0CuYNS755Ow710G2E7aLDE,203907,2017-12-12,69,0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,217306,2018-01-12,81,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,226973,2018-01-12,74,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923
3iq9nhbI8fcnNamxMft1uv,Real Friends,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,214386,2018-01-12,59,0.726,0.304,3,-8.677,1,0.131,0.839,0.0,0.0853,0.813,91.97
5HwnezK198pJCEj1l2Adjy,She Loves Control,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,177160,2018-01-12,62,0.65,0.758,2,-4.02,1,0.116,0.166,0.0,0.0889,0.663,94.9
1GO9vCm5Cra5uWGSWQ5mGK,In the Dark,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,219826,2018-01-12,53,0.425,0.548,7,-6.762,1,0.114,0.21,0.0,0.115,0.282,175.756
4XLu3tTSZiPFVC9mmuR6Zp,All These Years,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,164373,2018-01-12,60,0.732,0.436,1,-7.409,0,0.117,0.609,0.0,0.108,0.475,94.852
7sTtHHrD0zDpmzQzH3zegz,Consequences,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,178466,2018-01-12,67,0.455,0.292,0,-6.792,1,0.0563,0.889,0.0,0.106,0.43,84.339
5xi2SXmF3A5AIsuGXiUIZu,Inside Out,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,182560,2018-01-12,50,0.737,0.697,8,-5.31,1,0.0895,0.43,0.000382,0.0821,0.655,94.101
6VrCmhRBFnuGKmtNfk4jDs,Spotlight,64KEffDW9EtZ1y2vBYgq8T,Marshmello,2oQFjuVpdWJWfjRXIKUKCn,177600,2018-01-12,73,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06
2gxqozTaq2NYylvS8jd57G,Into It,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,175653,2018-01-12,54,0.569,0.649,11,-8.175,1,0.482,0.451,0.0,0.128,0.441,108.77
7IL3UOlcJ6nmcCMwpnlfcA,Something's Gotta Give,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,236360,2018-01-12,62,0.545,0.458,5,-4.6,0,0.0279,0.367,0.0,0.118,0.164,79.943
2vvdTrdryjsl8DmPIMDWZU,EL BAÑO (feat. Bad Bunny),7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,5phDwq3mKZdLiFxyRpgcCV,214520,2018-01-12,63,0.71,0.888,6,-3.036,0,0.0382,0.259,0.0,0.0969,0.626,90.009
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",28ExwzUQsvgJooOI0X1mr3,Jay Rock,1NXM5lF9YB7a3f1e4R48oH,229670,2018-01-12,71,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133
12SJpYZEdj4kzWZ8FPFg4Y,All The Stars (with SZA),2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,00sYOGTSrxhh2OSiWigGbC,235540,2018-01-04,0,0.715,0.62,5,-5.428,0,0.0507,0.0322,0.0142,0.0881,0.456,96.812
6xy6jNeNTYwjnKTDzMyHw2,Zombie,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,2KsgTeLQXz7yDV1joGOd2L,306440,1994-10-03,0,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915
1aLNpg2kKvUncflV8xE5AA,Linger,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,6AR5l9eEiU5gMPv2wT1L9A,274760,1993-03-01,0,0.438,0.428,7,-14.861,1,0.0263,0.0841,4.63e-05,0.138,0.209,94.864
76DNqvSyzL9VCkhlnByqLf,La Modelo,3gTZHK9u10mTyoEoT9tJaE,Lean Trap,0gfCjXoWKUZzxZormrm2Dx,248035,2018-01-14,0,0.822,0.743,1,-2.152,1,0.0449,0.236,0.0346,0.124,0.744,98.049
0zl3PdjIl320fK0pxBGWNR,KEKE,7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,5hCtxfbpoV2hUrR1nMcpeU,151914,2018-01-14,45,0.599,0.857,7,-5.7,1,0.299,0.0321,0.0,0.4,0.469,187.985
0md12GKBGH8ZuLG2fTfGUz,Dreams,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,1pyh6iM7r1lvWgab6BEMMs,271560,1993-03-01,0,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661
1eQuRtkMEPhf2DGzpBVTE6,Ode To My Family,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,2KsgTeLQXz7yDV1joGOd2L,271533,1994-10-03,0,0.367,0.443,7,-10.11,1,0.0235,0.0472,1.46e-06,0.344,0.149,93.93
7jqDzXJS0K0Re8uphYNit0,Sick Boy,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,2QI0UclC8ipuXoyCva1C7K,193893,2018-01-17,0,0.548,0.58,11,-7.524,0,0.121,0.104,0.0,0.127,0.462,180.066
3towKHKVOXCCcL1fHv6xFO,Capital Letters,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,2nmhzJgbpV1eJ5lvtZ7Z1c,219386,2018-01-12,0,0.672,0.82,0,-5.473,1,0.0767,0.0342,6.67e-06,0.0921,0.463,100.069
4Z6YruMINNspGet1gQyYlK,Supplies,31TPClRtHm23RisEBtV3X7,Justin Timberlake,0kO76uncDF4puhrLgtszIy,225600,2018-01-18,33,0.793,0.554,11,-6.624,0,0.0451,0.00695,0.0,0.127,0.225,119.993
4vKltMFviBKMdhYu3FDLY0,Machika,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,4MfcoFGKYMLgn66cJtwRc0,181733,2018-01-19,50,0.618,0.836,9,-3.362,1,0.379,0.0474,0.0,0.172,0.54,212.058
0dLToDou8YHYJpQltj3Ijy,Cupido (feat. Quavo),23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,4nJJuilxSgfHHaaC7dwDfp,210106,2018-01-19,60,0.803,0.695,4,-5.164,0,0.0413,0.0622,0.0,0.105,0.458,119.978
3js3wKPw8VxBWtcXtwyUnA,Rockstar,23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,4nJJuilxSgfHHaaC7dwDfp,195946,2018-01-19,58,0.798,0.627,9,-6.234,1,0.111,0.263,0.0,0.211,0.762,149.989
5CLGzJsGqhCEECcpnFQA8x,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",4WN5naL3ofxrVBgFpguzKo,Rudimental,2sjjFDjZSCYD5eBCsi0fDW,210772,2018-01-19,73,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213
5zZw8cn8WKoplKaeMPSvwi,The Good Side,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,1FpEcjbwwsSKIeCBzNKZdc,268597,2018-01-18,0,0.424,0.259,2,-16.509,1,0.0531,0.418,0.00247,0.354,0.316,165.755
0as7lPxkBPctZ7uVmchRNM,Miss You (with Major Lazer & Tory Lanez),2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,3ZtKFp4rTpRzADaAZPAYdI,186231,2018-01-16,0,0.753,0.646,1,-4.564,1,0.0973,0.231,0.0012,0.0961,0.438,100.0
4VVG3HBGaqSNZqIpmewIA6,Sciroppo (feat. DrefGold),23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,4nJJuilxSgfHHaaC7dwDfp,205013,2018-01-19,58,0.777,0.721,6,-6.097,1,0.0719,0.0774,0.0,0.0801,0.665,161.976
0kHTkvGavvk2MjBTSUtOZx,Ricchi x Sempre,23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,4nJJuilxSgfHHaaC7dwDfp,223786,2018-01-19,61,0.599,0.734,3,-7.568,0,0.413,0.196,0.0,0.187,0.133,211.842
5Z0Mx6SeUAFA2rgZB9t1Nu,Serpenti A Sonagli,23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,4nJJuilxSgfHHaaC7dwDfp,194173,2018-01-19,60,0.68,0.613,5,-5.998,0,0.063,0.182,0.0,0.113,0.282,150.04
4oZhBLWGhtIyBckervj3sb,Uber,23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,4nJJuilxSgfHHaaC7dwDfp,187253,2018-01-19,57,0.867,0.519,3,-5.822,0,0.0455,0.211,8.77e-06,0.298,0.379,120.016
2j2fIJGh4PMdXt9ULI5Tlc,Dura,4VMYDCV2IEDYJArk749S6m,Daddy Yankee,54VmokqtItjmIaX8yDCse3,200480,2018-01-18,0,0.786,0.846,1,-3.468,1,0.0505,0.174,0.0,0.413,0.819,95.005
0W2dRTfCkaanZgRimFEMay,XNX,23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,4nJJuilxSgfHHaaC7dwDfp,143693,2018-01-19,48,0.762,0.721,2,-5.293,1,0.0529,0.0269,0.00023,0.167,0.155,129.978
7amMgNDcObIDkIXv4xcvc2,Barking,6ywXRaHY7m2DJ0dd7CsLAB,Ramz,5ZyO9Yu6zYWcGcU1CwTu0X,202826,2017-12-01,4,0.527,0.465,7,-8.055,0,0.227,0.175,0.0,0.0661,0.765,137.033
2XW4DbS6NddZxRPm5rMCeY,God's Plan,3TVXtAsR1Inumwj472S9r4,Drake,1r0DOIO0iC0bGpMtWRFdde,198960,2018-01-20,0,0.758,0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176
3tvkzvUTF0yoq3pdBi81I0,Diplomatic Immunity,3TVXtAsR1Inumwj472S9r4,Drake,2YDNDwQvsU0njt7Kq0xNRY,255840,2018-01-20,0,0.663,0.846,0,-5.226,1,0.453,0.00472,0.0,0.292,0.526,75.137
6MNGxu8MprKGkchUchkJsy,Machika,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,5sReKGrlJlo080HcUESlsQ,181733,2018-01-19,0,0.615,0.833,9,-3.377,1,0.39,0.0524,0.0,0.171,0.538,212.117
0AcHbiMs86CCgprvc7E1gs,i Shyne,7CCjtD0hCK005Bvg2WG1a7,Carnage,32JOf1ol6o0FbUvrAkZnM1,153350,2018-01-19,37,0.776,0.732,8,-3.719,1,0.081,0.175,0.0,0.364,0.383,144.076
2ri2wEE24Tm7fOJ7sGiz7P,Que Tiro Foi Esse,6bGwi8TG7T8Vcp415XooE5,Jojo Maronttinni,12ZWD0RcI6CDKGyGbNIqQL,162444,2017-12-29,0,0.943,0.798,4,-4.548,0,0.0629,0.386,0.000518,0.074,0.904,134.997
1nfyE13arjOuO54HH0zmqj,Esperándote,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,1PEgEtk3DMrUxG6Mkco3Zg,199813,2017-12-07,63,0.697,0.648,7,-7.123,1,0.128,0.425,0.0,0.191,0.313,186.125
6csZYoffpZ7iuSw83x2zVy,Scooby Doo Papa!,3gTZHK9u10mTyoEoT9tJaE,Lean Trap,3PZBabosaxBvoYyCCiLrwj,143313,2018-01-19,0,0.913,0.788,10,-2.889,0,0.263,0.0546,0.00064,0.168,0.544,120.934
5goGDc74vVREyN8al8CkPh,Diplomatic Immunity,3TVXtAsR1Inumwj472S9r4,Drake,1r0DOIO0iC0bGpMtWRFdde,255840,2018-01-20,0,0.655,0.839,9,-5.076,0,0.443,0.00534,0.0,0.308,0.55,74.867
6tHWl8ows5JOZq9Yfaqn3M,Mine,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,5TR37lsXlmSmzFuIcXn5Dp,133994,2017-10-12,0,0.716,0.805,4,-3.839,1,0.0856,0.014,3.1e-06,0.291,0.719,142.886
6HWGLValLZlHVPjbwEW4Kq,The Last Of The Real Ones,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,0QVVaNm7WlojUMyVhoRNHz,230400,2018-01-19,0,0.572,0.88,8,-5.213,1,0.0481,0.00548,0.0,0.18,0.546,115.073
00TVmX9spquyg0UKuN57l3,HOLD ME TIGHT OR DON’T,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,0QVVaNm7WlojUMyVhoRNHz,210346,2018-01-19,0,0.581,0.919,6,-4.324,0,0.05,0.0063,2.5e-06,0.107,0.847,95.991
3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube),7d3WFRME3vBY2cgoP38RDo,Lil Skies,0CuYNS755Ow710G2E7aLDE,262544,2017-12-12,70,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002
1p3IwVdURZOKKont78V3lg,Stay Frosty Royal Milk Tea,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,0EXuEIWBG8U9iBK8LsLgRi,170920,2018-01-19,0,0.462,0.849,8,-4.635,0,0.0742,0.000791,5.6e-06,0.201,0.586,145.942
7rwX0O3RlxqqIjQM8evm5E,Solita,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,27Exjl2H0oI6X0WCzZd7Bk,311726,2018-01-19,78,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038
7HdZY9UJTylIiNcSDFyUDc,Miss You (with Major Lazer & Tory Lanez),2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,5Q44tz5m4c6y4pG7VPjfj6,186231,2018-01-16,57,0.747,0.641,1,-4.502,1,0.0925,0.25,0.00107,0.106,0.453,100.028
1jr1BnpXymcf2i97mTR8tJ,Walk It Talk It,6oMuImdp5ZcFhWP0ESe6mG,Migos,5ZnasU3vhbAxJxUYNXeqOq,276147,2018-01-26,0,0.909,0.631,9,-5.447,1,0.205,0.0717,0.0,0.108,0.394,145.968
0wbnC9AUenxp613TYaJsGK,Narcos,6oMuImdp5ZcFhWP0ESe6mG,Migos,7fd7SEK25VS3gJAUgSwL6y,255378,2018-01-26,71,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991
2tek8UnoiJdkmpPMqa5KRQ,Stir Fry,6oMuImdp5ZcFhWP0ESe6mG,Migos,5ZnasU3vhbAxJxUYNXeqOq,190288,2018-01-26,0,0.814,0.819,2,-5.48,1,0.251,0.00316,0.0,0.133,0.517,181.958
